date,time,weight
18.02.2021,12:15:14,2.08
18.02.2021,12:15:15,2.08
18.02.2021,12:15:16,2.08
18.02.2021,12:15:17,2.08
18.02.2021,12:15:18,2.08
18.02.2021,12:15:20,2.08
18.02.2021,12:15:21,2.08
18.02.2021,12:15:22,2.08
18.02.2021,12:15:23,2.08
18.02.2021,12:15:24,2.08
18.02.2021,12:15:25,2.08
18.02.2021,12:15:26,2.08
18.02.2021,12:15:27,2.08
18.02.2021,12:15:28,2.08
18.02.2021,12:15:29,2.08
18.02.2021,12:15:30,2.08
18.02.2021,12:15:31,2.08
18.02.2021,12:15:32,2.08
18.02.2021,12:15:33,2.08
18.02.2021,12:15:34,2.08
18.02.2021,12:15:35,2.08
18.02.2021,12:15:36,2.08
18.02.2021,12:15:38,2.08
18.02.2021,12:15:39,2.08
18.02.2021,12:15:40,2.08
18.02.2021,12:15:41,2.08
18.02.2021,12:15:42,2.08
18.02.2021,12:15:43,2.08
18.02.2021,12:15:44,2.08
18.02.2021,12:15:45,2.08
18.02.2021,12:15:46,2.08
18.02.2021,12:15:47,2.08
18.02.2021,12:15:48,2.08
18.02.2021,12:15:49,2.08
18.02.2021,12:15:50,2.08
18.02.2021,12:15:51,2.08
18.02.2021,12:15:52,2.08
18.02.2021,12:15:53,2.08
18.02.2021,12:15:54,2.08
18.02.2021,12:15:55,2.08
18.02.2021,12:15:57,2.08
18.02.2021,12:15:58,2.08
18.02.2021,12:15:59,2.08
18.02.2021,12:16:00,2.08
18.02.2021,12:16:01,2.08
18.02.2021,12:16:02,2.08
18.02.2021,12:16:03,2.08
18.02.2021,12:16:04,2.08
18.02.2021,12:16:05,2.08
18.02.2021,12:16:06,2.08
18.02.2021,12:16:07,2.08
18.02.2021,12:16:08,2.08
18.02.2021,12:16:09,2.08
18.02.2021,12:16:10,2.08
18.02.2021,12:16:11,2.08
18.02.2021,12:16:12,2.08
18.02.2021,12:16:13,2.08
18.02.2021,12:16:15,2.08
18.02.2021,12:16:16,2.08
18.02.2021,12:16:17,2.08
18.02.2021,12:16:18,2.08
18.02.2021,12:16:19,2.08
18.02.2021,12:16:20,2.08
18.02.2021,12:16:21,2.08
18.02.2021,12:16:22,2.08
18.02.2021,12:16:23,2.08
18.02.2021,12:16:24,2.08
18.02.2021,12:16:25,2.08
18.02.2021,12:16:26,2.08
18.02.2021,12:16:27,2.08
18.02.2021,12:16:28,2.08
18.02.2021,12:16:29,2.08
18.02.2021,12:16:30,2.08
18.02.2021,12:16:31,2.08
18.02.2021,12:16:33,2.08
18.02.2021,12:16:34,2.08
18.02.2021,12:16:35,2.08
18.02.2021,12:16:36,2.08
18.02.2021,12:16:37,2.08
18.02.2021,12:16:38,2.08
18.02.2021,12:16:39,2.08
18.02.2021,12:16:40,2.08
18.02.2021,12:16:41,2.08
18.02.2021,12:16:42,2.08
18.02.2021,12:16:43,2.08
18.02.2021,12:16:44,2.08
18.02.2021,12:16:45,2.08
18.02.2021,12:16:46,2.08
18.02.2021,12:16:47,2.08
18.02.2021,12:16:48,2.08
18.02.2021,12:16:49,2.08
18.02.2021,12:16:51,2.08
18.02.2021,12:16:52,2.08
18.02.2021,12:16:53,2.08
18.02.2021,12:16:54,2.08
18.02.2021,12:16:55,2.08
18.02.2021,12:16:56,2.08
18.02.2021,12:16:57,2.08
18.02.2021,12:16:58,2.08
18.02.2021,12:16:59,2.08
18.02.2021,12:17:00,2.08
18.02.2021,12:17:01,2.08
18.02.2021,12:17:02,2.08
18.02.2021,12:17:03,2.08
18.02.2021,12:17:04,2.08
18.02.2021,12:17:05,2.08
18.02.2021,12:17:06,2.08
18.02.2021,12:17:07,2.08
18.02.2021,12:17:08,2.08
18.02.2021,12:17:10,2.08
18.02.2021,12:17:11,2.08
18.02.2021,12:17:12,2.08
18.02.2021,12:17:13,2.08
18.02.2021,12:17:14,2.08
18.02.2021,12:17:15,2.08
18.02.2021,12:17:16,2.08
18.02.2021,12:17:17,2.08
18.02.2021,12:17:18,2.08
18.02.2021,12:17:19,2.08
18.02.2021,12:17:20,2.08
18.02.2021,12:17:21,2.08
18.02.2021,12:17:22,2.08
18.02.2021,12:17:23,2.08
18.02.2021,12:17:24,2.08
18.02.2021,12:17:25,2.08
18.02.2021,12:17:26,2.08
18.02.2021,12:17:28,2.08
18.02.2021,12:17:29,2.08
18.02.2021,12:17:30,2.08
18.02.2021,12:17:31,2.08
18.02.2021,12:17:32,2.08
18.02.2021,12:17:33,2.08
18.02.2021,12:17:34,2.08
18.02.2021,12:17:35,2.08
18.02.2021,12:17:36,2.08
18.02.2021,12:17:37,2.08
18.02.2021,12:17:38,2.08
18.02.2021,12:17:39,2.08
18.02.2021,12:17:40,2.08
18.02.2021,12:17:41,2.08
18.02.2021,12:17:42,2.08
18.02.2021,12:17:43,2.08
18.02.2021,12:17:44,2.08
18.02.2021,12:17:46,2.08
18.02.2021,12:17:47,2.08
18.02.2021,12:17:48,2.08
18.02.2021,12:17:49,2.08
18.02.2021,12:17:50,2.08
18.02.2021,12:17:51,2.08
18.02.2021,12:17:52,2.08
18.02.2021,12:17:53,2.08
18.02.2021,12:17:54,2.08
18.02.2021,12:17:55,2.08
18.02.2021,12:17:56,2.08
18.02.2021,12:17:57,2.08
18.02.2021,12:17:58,2.08
18.02.2021,12:17:59,2.08
18.02.2021,12:18:00,2.08
18.02.2021,12:18:01,2.08
18.02.2021,12:18:02,2.08
18.02.2021,12:18:04,2.08
18.02.2021,12:18:05,2.08
18.02.2021,12:18:06,2.08
18.02.2021,12:18:07,2.08
18.02.2021,12:18:08,2.08
18.02.2021,12:18:09,2.08
18.02.2021,12:18:10,2.08
18.02.2021,12:18:11,2.08
18.02.2021,12:18:12,2.08
18.02.2021,12:18:13,2.08
18.02.2021,12:18:14,2.08
18.02.2021,12:18:15,2.08
18.02.2021,12:18:16,2.08
18.02.2021,12:18:17,2.08
18.02.2021,12:18:18,2.08
18.02.2021,12:18:19,2.08
18.02.2021,12:18:20,2.08
18.02.2021,12:18:21,2.08
18.02.2021,12:18:23,2.08
18.02.2021,12:18:24,2.08
18.02.2021,12:18:25,2.08
18.02.2021,12:18:26,2.08
18.02.2021,12:18:27,2.08
18.02.2021,12:18:28,2.08
18.02.2021,12:18:29,2.08
18.02.2021,12:18:30,2.08
18.02.2021,12:18:31,2.08
18.02.2021,12:18:32,2.08
18.02.2021,12:18:33,2.08
18.02.2021,12:18:34,2.08
18.02.2021,12:18:35,2.08
18.02.2021,12:18:36,2.08
18.02.2021,12:18:37,2.08
18.02.2021,12:18:38,2.08
18.02.2021,12:18:39,2.08
18.02.2021,12:18:41,2.08
18.02.2021,12:18:42,2.08
18.02.2021,12:18:43,2.08
18.02.2021,12:18:44,2.08
18.02.2021,12:18:45,2.08
18.02.2021,12:18:46,2.08
18.02.2021,12:18:47,2.08
18.02.2021,12:18:48,2.08
18.02.2021,12:18:49,2.08
18.02.2021,12:18:50,2.08
18.02.2021,12:18:51,2.08
18.02.2021,12:18:52,2.08
18.02.2021,12:18:53,2.08
18.02.2021,12:18:54,2.08
18.02.2021,12:18:55,2.08
18.02.2021,12:18:56,2.08
18.02.2021,12:18:57,2.08
18.02.2021,12:18:59,2.08
18.02.2021,12:19:00,2.08
18.02.2021,12:19:01,2.08
18.02.2021,12:19:02,2.08
18.02.2021,12:19:03,2.08
18.02.2021,12:19:04,2.08
18.02.2021,12:19:05,2.08
18.02.2021,12:19:06,2.08
18.02.2021,12:19:07,2.08
18.02.2021,12:19:08,2.08
18.02.2021,12:19:09,2.08
18.02.2021,12:19:10,2.08
18.02.2021,12:19:11,2.08
18.02.2021,12:19:12,2.08
18.02.2021,12:19:13,2.08
18.02.2021,12:19:14,2.08
18.02.2021,12:19:15,2.08
18.02.2021,12:19:16,2.08
18.02.2021,12:19:18,2.08
18.02.2021,12:19:19,2.08
18.02.2021,12:19:20,2.08
18.02.2021,12:19:21,2.08
18.02.2021,12:19:22,2.08
18.02.2021,12:19:23,2.08
18.02.2021,12:19:24,2.08
18.02.2021,12:19:25,2.08
18.02.2021,12:19:26,2.08
18.02.2021,12:19:27,2.08
18.02.2021,12:19:28,2.08
18.02.2021,12:19:29,2.08
18.02.2021,12:19:30,2.08
18.02.2021,12:19:31,2.08
18.02.2021,12:19:32,2.08
18.02.2021,12:19:33,2.08
18.02.2021,12:19:34,2.08
18.02.2021,12:19:36,2.08
18.02.2021,12:19:37,2.08
18.02.2021,12:19:38,2.08
18.02.2021,12:19:39,2.08
18.02.2021,12:19:40,2.08
18.02.2021,12:19:41,2.08
18.02.2021,12:19:42,2.08
18.02.2021,12:19:43,2.08
18.02.2021,12:19:44,2.08
18.02.2021,12:19:45,2.09
18.02.2021,12:19:46,2.09
18.02.2021,12:19:47,2.09
18.02.2021,12:19:48,2.09
18.02.2021,12:19:49,2.09
18.02.2021,12:19:50,2.09
18.02.2021,12:19:51,2.09
18.02.2021,12:19:52,2.09
18.02.2021,12:19:54,2.09
18.02.2021,12:19:55,2.09
18.02.2021,12:19:56,2.09
18.02.2021,12:19:57,2.09
18.02.2021,12:19:58,2.09
18.02.2021,12:19:59,2.09
18.02.2021,12:20:00,2.09
18.02.2021,12:20:01,2.09
18.02.2021,12:20:02,2.09
18.02.2021,12:20:03,2.09
18.02.2021,12:20:04,2.09
18.02.2021,12:20:05,2.09
18.02.2021,12:20:06,2.09
18.02.2021,12:20:07,2.09
18.02.2021,12:20:08,2.09
18.02.2021,12:20:09,2.09
18.02.2021,12:20:10,2.09
18.02.2021,12:20:12,2.09
18.02.2021,12:20:13,2.09
18.02.2021,12:20:14,2.09
18.02.2021,12:20:15,2.09
18.02.2021,12:20:16,2.09
18.02.2021,12:20:17,2.09
18.02.2021,12:20:18,2.09
18.02.2021,12:20:19,2.09
18.02.2021,12:20:20,2.09
18.02.2021,12:20:21,2.09
18.02.2021,12:20:22,2.09
18.02.2021,12:20:23,2.09
18.02.2021,12:20:24,2.09
18.02.2021,12:20:25,2.09
18.02.2021,12:20:26,2.09
18.02.2021,12:20:27,2.09
18.02.2021,12:20:28,2.09
18.02.2021,12:20:29,2.09
18.02.2021,12:20:31,2.09
18.02.2021,12:20:32,2.09
18.02.2021,12:20:33,2.09
18.02.2021,12:20:34,2.09
18.02.2021,12:20:35,2.09
18.02.2021,12:20:36,2.09
18.02.2021,12:20:37,2.09
18.02.2021,12:20:38,2.09
18.02.2021,12:20:39,2.09
18.02.2021,12:20:40,2.09
18.02.2021,12:20:41,2.09
18.02.2021,12:20:42,2.09
18.02.2021,12:20:43,2.09
18.02.2021,12:20:44,2.09
18.02.2021,12:20:45,2.09
18.02.2021,12:20:46,2.09
18.02.2021,12:20:47,2.09
18.02.2021,12:20:49,2.09
18.02.2021,12:20:50,2.09
18.02.2021,12:20:51,2.09
18.02.2021,12:20:52,2.09
18.02.2021,12:20:53,2.09
18.02.2021,12:20:54,2.09
18.02.2021,12:20:55,2.09
18.02.2021,12:20:56,2.09
18.02.2021,12:20:57,2.09
18.02.2021,12:20:58,2.09
18.02.2021,12:20:59,2.09
18.02.2021,12:21:00,2.09
18.02.2021,12:21:01,2.09
18.02.2021,12:21:02,2.09
18.02.2021,12:21:03,2.09
18.02.2021,12:21:04,2.09
18.02.2021,12:21:05,2.09
18.02.2021,12:21:07,2.09
18.02.2021,12:21:08,2.09
18.02.2021,12:21:09,2.09
18.02.2021,12:21:10,2.09
18.02.2021,12:21:11,2.09
18.02.2021,12:21:12,2.09
18.02.2021,12:21:13,2.09
18.02.2021,12:21:14,2.09
18.02.2021,12:21:15,2.09
18.02.2021,12:21:16,2.09
18.02.2021,12:21:17,2.09
18.02.2021,12:21:18,2.09
18.02.2021,12:21:19,2.09
18.02.2021,12:21:20,2.09
18.02.2021,12:21:21,2.09
18.02.2021,12:21:22,2.09
18.02.2021,12:21:23,2.09
18.02.2021,12:21:25,2.09
18.02.2021,12:21:26,2.09
18.02.2021,12:21:27,2.09
18.02.2021,12:21:28,2.09
18.02.2021,12:21:29,2.09
18.02.2021,12:21:30,2.09
18.02.2021,12:21:31,2.09
18.02.2021,12:21:32,2.09
18.02.2021,12:21:33,2.09
18.02.2021,12:21:34,2.09
18.02.2021,12:21:35,2.09
18.02.2021,12:21:36,2.09
18.02.2021,12:21:37,2.09
18.02.2021,12:21:38,2.09
18.02.2021,12:21:39,2.09
18.02.2021,12:21:40,2.09
18.02.2021,12:21:41,2.09
18.02.2021,12:21:42,2.09
18.02.2021,12:21:44,2.09
18.02.2021,12:21:45,2.09
18.02.2021,12:21:46,2.09
18.02.2021,12:21:47,2.09
18.02.2021,12:21:48,2.09
18.02.2021,12:21:49,2.09
18.02.2021,12:21:50,2.09
18.02.2021,12:21:51,2.09
18.02.2021,12:21:52,2.09
18.02.2021,12:21:53,2.09
18.02.2021,12:21:54,2.09
18.02.2021,12:21:55,2.09
18.02.2021,12:21:56,2.09
18.02.2021,12:21:57,2.09
18.02.2021,12:21:58,2.09
18.02.2021,12:21:59,2.09
18.02.2021,12:22:00,2.09
18.02.2021,12:22:02,2.09
18.02.2021,12:22:03,2.09
18.02.2021,12:22:04,2.09
18.02.2021,12:22:05,2.09
18.02.2021,12:22:06,2.09
18.02.2021,12:22:07,2.09
18.02.2021,12:22:08,2.09
18.02.2021,12:22:09,2.09
18.02.2021,12:22:10,2.09
18.02.2021,12:22:11,2.09
18.02.2021,12:22:12,2.09
18.02.2021,12:22:13,2.09
18.02.2021,12:22:14,2.09
18.02.2021,12:22:15,2.09
18.02.2021,12:22:16,2.09
18.02.2021,12:22:17,2.09
18.02.2021,12:22:18,2.09
18.02.2021,12:22:20,2.09
18.02.2021,12:22:21,2.09
18.02.2021,12:22:22,2.09
18.02.2021,12:22:23,2.09
18.02.2021,12:22:24,2.09
18.02.2021,12:22:25,2.09
18.02.2021,12:22:26,2.09
18.02.2021,12:22:27,2.09
18.02.2021,12:22:28,2.09
18.02.2021,12:22:29,2.09
18.02.2021,12:22:30,2.09
18.02.2021,12:22:31,2.09
18.02.2021,12:22:32,2.09
18.02.2021,12:22:33,2.09
18.02.2021,12:22:34,2.09
18.02.2021,12:22:35,2.09
18.02.2021,12:22:36,2.09
18.02.2021,12:22:38,2.09
18.02.2021,12:22:39,2.09
18.02.2021,12:22:40,2.09
18.02.2021,12:22:41,2.09
18.02.2021,12:22:42,2.09
18.02.2021,12:22:43,2.09
18.02.2021,12:22:44,2.09
18.02.2021,12:22:45,2.09
18.02.2021,12:22:46,2.09
18.02.2021,12:22:47,2.09
18.02.2021,12:22:48,2.09
18.02.2021,12:22:49,2.09
18.02.2021,12:22:50,2.09
18.02.2021,12:22:51,2.09
18.02.2021,12:22:52,2.09
18.02.2021,12:22:53,2.09
18.02.2021,12:22:54,2.09
18.02.2021,12:22:55,2.09
18.02.2021,12:22:57,2.09
18.02.2021,12:22:58,2.09
18.02.2021,12:22:59,2.09
18.02.2021,12:23:00,2.09
18.02.2021,12:23:01,2.09
18.02.2021,12:23:02,2.09
18.02.2021,12:23:03,2.09
18.02.2021,12:23:04,2.09
18.02.2021,12:23:05,2.09
18.02.2021,12:23:06,2.09
18.02.2021,12:23:07,2.09
18.02.2021,12:23:08,2.09
18.02.2021,12:23:09,2.09
18.02.2021,12:23:10,2.09
18.02.2021,12:23:11,2.09
18.02.2021,12:23:12,2.09
18.02.2021,12:23:13,2.09
18.02.2021,12:23:15,2.09
18.02.2021,12:23:16,2.09
18.02.2021,12:23:17,2.09
18.02.2021,12:23:18,2.09
18.02.2021,12:23:19,2.09
18.02.2021,12:23:20,2.09
18.02.2021,12:23:21,2.09
18.02.2021,12:23:22,2.09
18.02.2021,12:23:23,2.09
18.02.2021,12:23:24,2.09
18.02.2021,12:23:25,2.09
18.02.2021,12:23:26,2.09
18.02.2021,12:23:27,2.09
18.02.2021,12:23:28,2.09
18.02.2021,12:23:29,2.09
18.02.2021,12:23:30,2.09
18.02.2021,12:23:31,2.09
18.02.2021,12:23:33,2.09
18.02.2021,12:23:34,2.09
18.02.2021,12:23:35,2.09
18.02.2021,12:23:36,2.09
18.02.2021,12:23:37,2.09
18.02.2021,12:23:38,2.09
18.02.2021,12:23:39,2.09
18.02.2021,12:23:40,2.09
18.02.2021,12:23:41,2.09
18.02.2021,12:23:42,2.09
18.02.2021,12:23:43,2.09
18.02.2021,12:23:44,2.09
18.02.2021,12:23:45,2.09
18.02.2021,12:23:46,2.09
18.02.2021,12:23:47,2.09
18.02.2021,12:23:48,2.09
18.02.2021,12:23:49,2.09
18.02.2021,12:23:51,2.09
18.02.2021,12:23:52,2.09
18.02.2021,12:23:53,2.09
18.02.2021,12:23:54,2.09
18.02.2021,12:23:55,2.09
18.02.2021,12:23:56,2.09
18.02.2021,12:23:57,2.09
18.02.2021,12:23:58,2.09
18.02.2021,12:23:59,2.09
18.02.2021,12:24:00,2.09
18.02.2021,12:24:01,2.09
18.02.2021,12:24:02,2.09
18.02.2021,12:24:03,2.09
18.02.2021,12:24:04,2.09
18.02.2021,12:24:05,2.09
18.02.2021,12:24:06,2.09
18.02.2021,12:24:07,2.09
18.02.2021,12:24:08,2.09
18.02.2021,12:24:10,2.09
18.02.2021,12:24:11,2.09
18.02.2021,12:24:12,2.09
18.02.2021,12:24:13,2.09
18.02.2021,12:24:14,2.09
18.02.2021,12:24:15,2.09
18.02.2021,12:24:16,2.09
18.02.2021,12:24:17,2.09
18.02.2021,12:24:18,2.09
18.02.2021,12:24:19,2.09
18.02.2021,12:24:20,2.09
18.02.2021,12:24:21,2.09
18.02.2021,12:24:22,2.09
18.02.2021,12:24:23,2.09
18.02.2021,12:24:24,2.09
18.02.2021,12:24:25,2.09
18.02.2021,12:24:26,2.09
18.02.2021,12:24:28,2.09
18.02.2021,12:24:29,2.09
18.02.2021,12:24:30,2.09
18.02.2021,12:24:31,2.09
18.02.2021,12:24:32,2.09
18.02.2021,12:24:33,2.09
18.02.2021,12:24:34,2.09
18.02.2021,12:24:35,2.09
18.02.2021,12:24:36,2.09
18.02.2021,12:24:37,2.09
18.02.2021,12:24:38,2.09
18.02.2021,12:24:39,2.09
18.02.2021,12:24:40,2.09
18.02.2021,12:24:41,2.09
18.02.2021,12:24:42,2.09
18.02.2021,12:24:43,2.09
18.02.2021,12:24:44,2.09
18.02.2021,12:24:46,2.09
18.02.2021,12:24:47,2.09
18.02.2021,12:24:48,2.09
18.02.2021,12:24:49,2.09
18.02.2021,12:24:50,2.09
18.02.2021,12:24:51,2.09
18.02.2021,12:24:52,2.09
18.02.2021,12:24:53,2.09
18.02.2021,12:24:54,2.09
18.02.2021,12:24:55,2.09
18.02.2021,12:24:56,2.09
18.02.2021,12:24:57,2.09
18.02.2021,12:24:58,2.09
18.02.2021,12:24:59,2.08
18.02.2021,12:25:00,2.08
18.02.2021,12:25:01,2.08
18.02.2021,12:25:02,2.08
18.02.2021,12:25:04,2.08
18.02.2021,12:25:05,2.08
18.02.2021,12:25:06,2.08
18.02.2021,12:25:07,2.08
18.02.2021,12:25:08,2.08
18.02.2021,12:25:09,2.08
18.02.2021,12:25:10,2.09
18.02.2021,12:25:11,2.09
18.02.2021,12:25:12,2.09
18.02.2021,12:25:13,2.09
18.02.2021,12:25:14,2.09
18.02.2021,12:25:15,2.09
18.02.2021,12:25:16,2.09
18.02.2021,12:25:17,2.09
18.02.2021,12:25:18,2.09
18.02.2021,12:25:19,2.09
18.02.2021,12:25:20,2.09
18.02.2021,12:25:21,2.09
18.02.2021,12:25:23,2.09
18.02.2021,12:25:24,2.09
18.02.2021,12:25:25,2.09
18.02.2021,12:25:26,2.09
18.02.2021,12:25:27,2.09
18.02.2021,12:25:28,2.09
18.02.2021,12:25:29,2.09
18.02.2021,12:25:30,2.09
18.02.2021,12:25:31,2.08
18.02.2021,12:25:32,2.08
18.02.2021,12:25:33,2.08
18.02.2021,12:25:34,2.08
18.02.2021,12:25:35,2.08
18.02.2021,12:25:36,2.08
18.02.2021,12:25:37,2.08
18.02.2021,12:25:38,2.08
18.02.2021,12:25:39,2.08
18.02.2021,12:25:41,2.08
18.02.2021,12:25:42,2.08
18.02.2021,12:25:43,2.09
18.02.2021,12:25:44,2.09
18.02.2021,12:25:45,2.09
18.02.2021,12:25:46,2.09
18.02.2021,12:25:47,2.09
18.02.2021,12:25:48,2.09
18.02.2021,12:25:49,2.09
18.02.2021,12:25:50,2.09
18.02.2021,12:25:51,2.09
18.02.2021,12:25:52,2.09
18.02.2021,12:25:53,2.09
18.02.2021,12:25:54,2.09
18.02.2021,12:25:55,2.09
18.02.2021,12:25:56,2.09
18.02.2021,12:25:57,2.09
18.02.2021,12:25:59,2.09
18.02.2021,12:26:00,2.09
18.02.2021,12:26:01,2.09
18.02.2021,12:26:02,2.09
18.02.2021,12:26:03,2.09
18.02.2021,12:26:04,2.09
18.02.2021,12:26:05,2.09
18.02.2021,12:26:06,2.09
18.02.2021,12:26:07,2.09
18.02.2021,12:26:08,2.09
18.02.2021,12:26:09,2.09
18.02.2021,12:26:10,2.09
18.02.2021,12:26:11,2.09
18.02.2021,12:26:12,2.09
18.02.2021,12:26:13,2.09
18.02.2021,12:26:14,2.09
18.02.2021,12:26:15,2.09
18.02.2021,12:26:17,2.09
18.02.2021,12:26:18,2.09
18.02.2021,12:26:19,2.09
18.02.2021,12:26:20,2.09
18.02.2021,12:26:21,2.09
18.02.2021,12:26:22,2.09
18.02.2021,12:26:23,2.09
18.02.2021,12:26:24,2.09
18.02.2021,12:26:25,2.09
18.02.2021,12:26:26,2.09
18.02.2021,12:26:27,2.09
18.02.2021,12:26:28,2.09
18.02.2021,12:26:29,2.09
18.02.2021,12:26:30,2.09
18.02.2021,12:26:31,2.09
18.02.2021,12:26:32,2.09
18.02.2021,12:26:33,2.09
18.02.2021,12:26:34,2.09
18.02.2021,12:26:36,2.09
18.02.2021,12:26:37,2.09
18.02.2021,12:26:38,2.09
18.02.2021,12:26:39,2.09
18.02.2021,12:26:40,2.09
18.02.2021,12:26:41,2.09
18.02.2021,12:26:42,2.09
18.02.2021,12:26:43,2.09
18.02.2021,12:26:44,2.09
18.02.2021,12:26:45,2.09
18.02.2021,12:26:46,2.09
18.02.2021,12:26:47,2.09
18.02.2021,12:26:48,2.09
18.02.2021,12:26:49,2.09
18.02.2021,12:26:50,2.09
18.02.2021,12:26:51,2.09
18.02.2021,12:26:52,2.09
18.02.2021,12:26:54,2.09
18.02.2021,12:26:55,2.09
18.02.2021,12:26:56,2.09
18.02.2021,12:26:57,2.09
18.02.2021,12:26:58,2.09
18.02.2021,12:26:59,2.09
18.02.2021,12:27:00,2.09
18.02.2021,12:27:01,2.09
18.02.2021,12:27:02,2.09
18.02.2021,12:27:03,2.09
18.02.2021,12:27:04,2.09
18.02.2021,12:27:05,2.09
18.02.2021,12:27:06,2.09
18.02.2021,12:27:07,2.09
18.02.2021,12:27:08,2.09
18.02.2021,12:27:09,2.09
18.02.2021,12:27:10,2.09
18.02.2021,12:27:12,2.09
18.02.2021,12:27:13,2.09
18.02.2021,12:27:14,2.09
18.02.2021,12:27:15,2.09
18.02.2021,12:27:16,2.09
18.02.2021,12:27:17,2.09
18.02.2021,12:27:18,2.09
18.02.2021,12:27:19,2.09
18.02.2021,12:27:20,2.09
18.02.2021,12:27:21,2.09
18.02.2021,12:27:22,2.09
18.02.2021,12:27:23,2.09
18.02.2021,12:27:24,2.09
18.02.2021,12:27:25,2.09
18.02.2021,12:27:26,2.09
18.02.2021,12:27:27,2.09
18.02.2021,12:27:28,2.09
18.02.2021,12:27:30,2.09
18.02.2021,12:27:31,2.09
18.02.2021,12:27:32,2.09
18.02.2021,12:27:33,2.09
18.02.2021,12:27:34,2.09
18.02.2021,12:27:35,2.09
18.02.2021,12:27:36,2.09
18.02.2021,12:27:37,2.09
18.02.2021,12:27:38,2.09
18.02.2021,12:27:39,2.09
18.02.2021,12:27:40,2.09
18.02.2021,12:27:41,2.09
18.02.2021,12:27:42,2.09
18.02.2021,12:27:43,2.09
18.02.2021,12:27:44,2.09
18.02.2021,12:27:45,2.09
18.02.2021,12:27:46,2.09
18.02.2021,12:27:47,2.09
18.02.2021,12:27:49,2.09
18.02.2021,12:27:50,2.09
18.02.2021,12:27:51,2.09
18.02.2021,12:27:52,2.09
18.02.2021,12:27:53,2.09
18.02.2021,12:27:54,2.09
18.02.2021,12:27:55,2.09
18.02.2021,12:27:56,2.09
18.02.2021,12:27:57,2.09
18.02.2021,12:27:58,2.09
18.02.2021,12:27:59,2.09
18.02.2021,12:28:00,2.09
18.02.2021,12:28:01,2.09
18.02.2021,12:28:02,2.09
18.02.2021,12:28:03,2.09
18.02.2021,12:28:04,2.09
18.02.2021,12:28:05,2.09
18.02.2021,12:28:07,2.09
18.02.2021,12:28:08,2.09
18.02.2021,12:28:09,2.09
18.02.2021,12:28:10,2.09
18.02.2021,12:28:11,2.09
18.02.2021,12:28:12,2.09
18.02.2021,12:28:13,2.09
18.02.2021,12:28:14,2.09
18.02.2021,12:28:15,2.09
18.02.2021,12:28:16,2.09
18.02.2021,12:28:17,2.09
18.02.2021,12:28:18,2.09
18.02.2021,12:28:19,2.09
18.02.2021,12:28:20,2.09
18.02.2021,12:28:21,2.09
18.02.2021,12:28:22,2.09
18.02.2021,12:28:23,2.09
18.02.2021,12:28:25,2.09
18.02.2021,12:28:26,2.09
18.02.2021,12:28:27,2.09
18.02.2021,12:28:28,2.09
18.02.2021,12:28:29,2.09
18.02.2021,12:28:30,2.09
18.02.2021,12:28:31,2.09
18.02.2021,12:28:32,2.09
18.02.2021,12:28:33,2.09
18.02.2021,12:28:34,2.09
18.02.2021,12:28:35,2.09
18.02.2021,12:28:36,2.09
18.02.2021,12:28:37,2.09
18.02.2021,12:28:38,2.09
18.02.2021,12:28:39,2.09
18.02.2021,12:28:40,2.09
18.02.2021,12:28:41,2.09
18.02.2021,12:28:42,2.09
18.02.2021,12:28:44,2.09
18.02.2021,12:28:45,2.09
18.02.2021,12:28:46,2.09
18.02.2021,12:28:47,2.09
18.02.2021,12:28:48,2.09
18.02.2021,12:28:49,2.09
18.02.2021,12:28:50,2.09
18.02.2021,12:28:51,2.09
18.02.2021,12:28:52,2.09
18.02.2021,12:28:53,2.09
18.02.2021,12:28:54,2.09
18.02.2021,12:28:55,2.09
18.02.2021,12:28:56,2.09
18.02.2021,12:28:57,2.09
18.02.2021,12:28:58,2.09
18.02.2021,12:28:59,2.09
18.02.2021,12:29:00,2.09
18.02.2021,12:29:02,2.09
18.02.2021,12:29:03,2.09
18.02.2021,12:29:04,2.09
18.02.2021,12:29:05,2.09
18.02.2021,12:29:06,2.09
18.02.2021,12:29:07,2.09
18.02.2021,12:29:08,2.09
18.02.2021,12:29:09,2.09
18.02.2021,12:29:10,2.09
18.02.2021,12:29:11,2.09
18.02.2021,12:29:12,2.09
18.02.2021,12:29:13,2.09
18.02.2021,12:29:14,2.09
18.02.2021,12:29:15,2.09
18.02.2021,12:29:16,2.09
18.02.2021,12:29:17,2.09
18.02.2021,12:29:18,2.09
18.02.2021,12:29:20,2.09
18.02.2021,12:29:21,2.09
18.02.2021,12:29:22,2.09
18.02.2021,12:29:23,2.09
18.02.2021,12:29:24,2.09
18.02.2021,12:29:25,2.09
18.02.2021,12:29:26,2.09
18.02.2021,12:29:27,2.09
18.02.2021,12:29:28,2.09
18.02.2021,12:29:29,2.09
18.02.2021,12:29:30,2.09
18.02.2021,12:29:31,2.09
18.02.2021,12:29:32,2.09
18.02.2021,12:29:33,2.09
18.02.2021,12:29:34,2.09
18.02.2021,12:29:35,2.09
18.02.2021,12:29:36,2.09
18.02.2021,12:29:38,2.09
18.02.2021,12:29:39,2.09
18.02.2021,12:29:40,2.09
18.02.2021,12:29:41,2.09
18.02.2021,12:29:42,2.09
18.02.2021,12:29:43,2.09
18.02.2021,12:29:44,2.09
